text,favorited,favoriteCount,truncated,retweetCount,isRetweet,retweeted,longitude,latitude
"Great article on the fake #antivax account here:https://t.co/cuFlugScTa",FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
Todayâ€™s good news is that Vera Burnayevâ€™s #antivax account has just been suspended. This programmic bot aâ€_ https://t.co/os7hUPjpTL,FALSE,2,TRUE,0,FALSE,FALSE,NA,NA
"Child: â€œWhen I grow up-â€œ#Antivax parents: https://t.co/Zox6GSmoAM",FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
"If you believe in #FlatEarth then whatever. Life goes on. If your #antivax then life may not go on. You may watchâ€_ https://t.co/txnzQWIaz7",FALSE,1,TRUE,1,FALSE,FALSE,NA,NA
"and on a further related note, yall think these drâ€™s GAF about any child born to a Black women??? Complete correlatâ€_ https://t.co/EBYkk1AQXX",FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
"We need to learn, use #socialmedia to advantage of #vaccineswork. Only way to beat #antivaxxer #antivax is to outsmart iâ€_",FALSE,0,FALSE,5,TRUE,FALSE,NA,NA
Hey #antivax my kid HAS autism (the reason behind most antivax arguments) and would probably have it regardless ofâ€_ https://t.co/rayFaPuem9,FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
Local high school has a kid with pertussis.  Vaccines could wipe these diseases off of the planet but you #antivaxâ€_ https://t.co/iKAhOWA9hB,FALSE,2,TRUE,0,FALSE,FALSE,NA,NA
"Ineffective flu vaccine contributed to 50,000 extra deaths last winter #vaccines #antivax #health #autismhttps://wwâ€_ https://t.co/XTpM9kTDTq",FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
The Japanese government banned the HPV vaccine since 2013. #BigPharma #HPV #antivax https://t.co/cwLt1Gw4h7,FALSE,0,FALSE,134,TRUE,FALSE,NA,NA
Can you imagine living in a society that won't let me roleplay as a skaven plaugue monk??? This is whaâ€_ https://t.co/R68LmMyvtb,FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
"Child: â€œWhen I grow up-â€œ#Antivax parents: https://t.co/Zox6GSmoAM",FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
#antivax people are idiots. https://t.co/c9ILSP7f1E,FALSE,5,FALSE,1,FALSE,FALSE,NA,NA
#antivax is dangerous and misinformed!  If you don't vaccinate your children you are not just endangering their life you areâ€_,FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
In anticipation of today's emergency alert regarding #measles resurgence due to the #antivax movement https://t.co/RX2â€_,FALSE,0,FALSE,21,TRUE,FALSE,NA,NA
"The #AntiVax movement just got much, much bigger. https://t.co/e0Ayvly5Np",FALSE,1,FALSE,3,FALSE,FALSE,NA,NA
#antivax is dangerous and misinformed!  If you don't vaccinate your children you are not just endangering their life you areâ€_,FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
"Vaccine shill Paul Offit admits vaccines are ""violent."" https://t.co/owKy04EXzq #BigPharma #vaccines #antivax",FALSE,0,FALSE,104,TRUE,FALSE,NA,NA
"Vaccine shill Paul Offit admits vaccines are ""violent."" https://t.co/owKy04EXzq #BigPharma #vaccines #antivax",FALSE,0,FALSE,104,TRUE,FALSE,NA,NA
WOW! Thank you #SuperModel for joining #WonderWoman in speaking up for #vaccines &amp; fighting #antivâ€_,FALSE,0,FALSE,3,TRUE,FALSE,NA,NA
Wow the #antivax #dense #motherfuckery is strong today.,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
"This must be a joke, coming from some crazy #antivax",FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
#antivax is dangerous and misinformed!  If you don't vaccinate your children you are not just endangering their life you areâ€_,FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
"Getting the flu is safer than getting the flu shot, warns doctor. https://t.co/u7fg0qVfRG #flushot #vaccines #antivax",FALSE,0,FALSE,523,TRUE,FALSE,NA,NA
More good celebrity news as joins to stand up for vaccinations and stop the #antivax nonsense and misâ€_,FALSE,0,FALSE,9,TRUE,FALSE,NA,NA
"Getting the flu is safer than getting the flu shot, warns doctor. https://t.co/u7fg0qVfRG #flushot #vaccines #antivax",FALSE,0,FALSE,523,TRUE,FALSE,NA,NA
"#vaccinate #vaccines #antivax #vaccinateyourkids #antivaxxersareidiots Portland, Oregon https://t.co/Rvgc1EbBl5",FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
#antivax is dangerous and misinformed!  If you don't vaccinate your children you are not just endangering their life you areâ€_,FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
#antivax is dangerous and misinformed!  If you don't vaccinate your children you are not just endangering their life you areâ€_,FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
In anticipation of today's emergency alert regarding #measles resurgence due to the #antivax movement https://t.co/RX2â€_,FALSE,0,FALSE,21,TRUE,FALSE,NA,NA
#antivax is dangerous and misinformed!  If you don't vaccinate your children you are not just endangering their life you areâ€_,FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
#antivax is dangerous and misinformed!  If you don't vaccinate your children you are not just endangering their life you areâ€_,FALSE,0,FALSE,11,TRUE,FALSE,NA,NA
#antivax is dangerous and misinformed!  If you don't vaccinate your children you are not just endangering their lifâ€_ https://t.co/AyTaWoAG44,FALSE,42,TRUE,11,FALSE,FALSE,NA,NA
"Yesterday, my little boy did something kids with #antivax parents will never do: turn 4 years old https://t.co/IJUopkMt8o",FALSE,1,FALSE,0,FALSE,FALSE,NA,NA
"Vaccine shill Paul Offit admits vaccines are ""violent."" https://t.co/W4w0PHw0Vg #PaulOffit #vaccines #antivax",FALSE,0,FALSE,1,FALSE,FALSE,NA,NA
The Japanese government banned the HPV vaccine since 2013. #BigPharma #HPV #antivax https://t.co/cwLt1Gw4h7,FALSE,0,FALSE,134,TRUE,FALSE,NA,NA
Our favourite #antivax conspiracy theorist has now moved on from attacking Muslims to attacking transgendered peoplâ€_ https://t.co/19nM6qvGMz,FALSE,1,TRUE,0,FALSE,FALSE,NA,NA
The underlying anti-science philosophy behind the #antivax movement is nearly identical to that driving anti-#GMO aâ€_ https://t.co/7S9y75My7I,FALSE,1,TRUE,0,FALSE,FALSE,NA,NA
"Vaccine shill Paul Offit admits vaccines are ""violent."" https://t.co/owKy04EXzq #BigPharma #vaccines #antivax",FALSE,0,FALSE,104,TRUE,FALSE,NA,NA
"Vaccine shill Paul Offit admits vaccines are ""violent."" https://t.co/owKy04EXzq #BigPharma #vaccines #antivax",FALSE,0,FALSE,104,TRUE,FALSE,NA,NA
"Getting the flu is safer than getting the flu shot, warns doctor. https://t.co/u7fg0qVfRG #flushot #vaccines #antivax",FALSE,0,FALSE,523,TRUE,FALSE,NA,NA
"Vaccine shill Paul Offit admits vaccines are ""violent."" https://t.co/owKy04EXzq #BigPharma #vaccines #antivax",FALSE,0,FALSE,104,TRUE,FALSE,NA,NA
"Thank you Shrek screenwriter Terry Rossio âù_ï¸è#antivax https://t.co/Qg8IZpa439",FALSE,0,FALSE,1,TRUE,FALSE,NA,NA
"Vaccine shill Paul Offit admits vaccines are ""violent."" https://t.co/owKy04EXzq #BigPharma #vaccines #antivax",FALSE,0,FALSE,104,TRUE,FALSE,NA,NA
The Japanese government banned the HPV vaccine since 2013. #BigPharma #HPV #antivax https://t.co/cwLt1Gw4h7,FALSE,0,FALSE,134,TRUE,FALSE,NA,NA
Today on a panel with my colleagues Drs. David Gorski and Richard Pan we discussed the chaâ€_,FALSE,0,FALSE,14,TRUE,FALSE,NA,NA
"Thank you Shrek screenwriter Terry Rossio âù_ï¸è#antivax https://t.co/Qg8IZpa439",FALSE,0,FALSE,1,FALSE,FALSE,NA,NA
12-year-old girl becomes paralyzed after being injected with Gardasilâ€_ doctors say itâ€™s all in her mind. https://t.co/iHsâ€_,FALSE,0,FALSE,224,TRUE,FALSE,NA,NA
"I mean getting turned a cow is the original and frankly #antivax standards have slipped.Autism is what you get noâ€_ https://t.co/CuUQmqsJnm",FALSE,1,TRUE,0,FALSE,FALSE,NA,NA
12-year-old girl becomes paralyzed after being injected with Gardasilâ€_ doctors say itâ€™s all in her mind. https://t.co/iHsâ€_,FALSE,0,FALSE,224,TRUE,FALSE,NA,NA
The Japanese government banned the HPV vaccine since 2013. #BigPharma #HPV #antivax https://t.co/cwLt1Gw4h7,FALSE,0,FALSE,134,TRUE,FALSE,NA,NA
Loss of heard immunity puts our patients with #BloodCancers at risk. Another consequence of #antivax Measles cases areâ€_,FALSE,0,FALSE,3,TRUE,FALSE,NA,NA
Loss of heard immunity puts our patients with #BloodCancers at risk. Another consequence of #antivax Measles cases areâ€_,FALSE,0,FALSE,3,TRUE,FALSE,NA,NA
Loss of heard immunity puts our patients with #BloodCancers at risk. Another consequence of #antivax Measles cases areâ€_,FALSE,0,FALSE,3,TRUE,FALSE,NA,NA
Depopulation test run? 75% of children who received vaccines in Mexican town now dead or hospitalâ€_ https://t.co/pgw74DVBV9,FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
"Microsoft mogul Bill Gates: Vaccines could lower world population. https://t.co/zyksbEqgai #BillGates #vaccinesâ€_ https://t.co/hQLh85BjSi",FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
"â€˜NPE Radio &amp; Occult Health News #54: 9 Reasons Not To Give Gardasil, The HPV Vaccine, To Your Tweenâ€™ on #SoundCloudâ€_ https://t.co/XY8KDwQLlH",FALSE,1,TRUE,0,FALSE,FALSE,NA,NA
"All #vaccine research eventually leads to Bill Gates and Nazi. https://t.co/FpM8FzU6ho #eugenics #antivaxThis mâ€_ https://t.co/UcCIh9G4tV",FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
"If youâ€™re convinced vaccines are safe, youâ€™re not well informedâ€_ hereâ€™s the information being witâ€_ https://t.co/WxCxDectiD",FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
"Getting the flu is safer than getting the flu shot, warns doctor. https://t.co/Wbf5OJwKua #flushot #vaccines #antivax",FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
RFK Jr. wins case against U.S. government for vaccine safety violations. https://t.co/1duw6OrCM7 #vaccines #antivax #RFKJr,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
Mandatory vaccination is something that Hitler would have happily pushed. https://t.co/0H08fYeXKOâ€_ https://t.co/HqmVtTlwMe,FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
630 percent more â€œaerosolized flu virus particlesâ€ù emitted by people who received flu shotsâ€_ fluâ€_ https://t.co/WGSnNLa0S2,FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
Four reasons to avoid the flu shot. #flushot #vaccines #antivax https://t.co/qUYMSXfmES,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
Yale study links vaccines to brain disorders. https://t.co/D0OYPi48iA #vaccines #antivax,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
"Study confirms that not only is the flu vaccine ineffective, but it increases risk of other viralâ€_ https://t.co/3UIk5Zme2z",FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
BOMBSHELL science paper documents the #depopulation chemical covertly spiked into #vaccinesâ€_ https://t.co/kJTADLWlg4,FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
The Truth Behind The Flu Vaccine. https://t.co/l0EG3qZbIM #vaccines #antivax #health,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
Vaccines are a WEAPON to destroy the body and mind. https://t.co/gRiDpsVHuL #vaccines #antivax #health,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
Flawed vaccination science: vaccines actually spread disease. https://t.co/1QgqizreMv #vaccines #antivax #health,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
Vaccine victims are now slowly rising up against Big Pharma. https://t.co/00jdz7K1Lw #vaccines #BigPharma #antivax,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
What do these 37 authors know about vaccines that you donâ€™t? https://t.co/FRHST3NfDh #vaccines #antivax #health,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
Document hidden by #BigPharma proves #vaccines have caused sudden death before. https://t.co/3P8UaUkw4N #health #antivax,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
The vast majority of people making regulatory decisions about #vaccines also have financial tiesâ€_ https://t.co/HCLX6OSpgW,FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
Top government scientists refuse to vaccinate their children. https://t.co/c6UhhWtbwH #vaccines #antivax #health,FALSE,0,FALSE,0,FALSE,FALSE,NA,NA
The Japanese government banned the HPV vaccine since 2013. #BigPharma #HPV #antivax https://t.co/cwLt1Gw4h7,FALSE,0,FALSE,134,TRUE,FALSE,NA,NA
In Irl we have Special Needs teachers who manage those children who need 1-1 or smaller group tuitionâ€_ https://t.co/f3EFuoadis,FALSE,0,TRUE,0,FALSE,FALSE,NA,NA
"As if we needed further proof was a reprehensible scumbag, take a look at how much he profits from #antivax sentiâ€_",FALSE,0,FALSE,97,TRUE,FALSE,NA,NA
The Japanese government banned the HPV vaccine since 2013. #BigPharma #HPV #antivax https://t.co/cwLt1Gw4h7,FALSE,0,FALSE,134,TRUE,FALSE,NA,NA
More good celebrity news as joins to stand up for vaccinations and stop the #antivax nonsense and misâ€_,FALSE,0,FALSE,9,TRUE,FALSE,NA,NA
12-year-old girl becomes paralyzed after being injected with Gardasilâ€_ doctors say itâ€™s all in her mind. https://t.co/iHsâ€_,FALSE,0,FALSE,224,TRUE,FALSE,NA,NA
"Vaccine shill Paul Offit admits vaccines are ""violent."" https://t.co/owKy04EXzq #BigPharma #vaccines #antivax",FALSE,0,FALSE,104,TRUE,FALSE,NA,NA
the antidote to- #AntiVax  is FACTS https://t.co/lbWc37fUum,FALSE,1,FALSE,0,FALSE,FALSE,NA,NA
"Getting the flu is safer than getting the flu shot, warns doctor. https://t.co/u7fg0qVfRG #flushot #vaccines #antivax",FALSE,0,FALSE,523,TRUE,FALSE,NA,NA
"Why small groups of vaccine refusers can make large groups of people sick.Outbreaks happen more easily in clusters ofâ€_",FALSE,0,FALSE,20,TRUE,FALSE,NA,NA
This warped conspiracy theory is dangerous. Munchhausenâ€˜s by proxy is scarily real. Itâ€™s not only children the fall victim eiâ€_,FALSE,0,FALSE,5,TRUE,FALSE,NA,NA
"110,000 thousand deaths - hope the #antivax out there have a chance to read this. Measles resurgence 'due to vaccine hesiâ€_",FALSE,0,FALSE,1,TRUE,FALSE,NA,NA